"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/11/2022","AQS","490354002","1","0.1","ppm","1","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/12/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/13/2022","AQS","490354002","1","0.2","ppm","2","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/14/2022","AQS","490354002","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/15/2022","AQS","490354002","1","0.5","ppm","6","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/16/2022","AQS","490354002","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/17/2022","AQS","490354002","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/18/2022","AQS","490354002","1","1.2","ppm","14","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/19/2022","AQS","490354002","1","1.2","ppm","14","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/20/2022","AQS","490354002","1","1.1","ppm","13","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/21/2022","AQS","490354002","1","1","ppm","11","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/22/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/23/2022","AQS","490354002","1","0.6","ppm","7","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/24/2022","AQS","490354002","1","1","ppm","11","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/25/2022","AQS","490354002","1","1.1","ppm","13","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/26/2022","AQS","490354002","1","0.8","ppm","9","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/27/2022","AQS","490354002","1","0.7","ppm","8","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/28/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/29/2022","AQS","490354002","1","0.4","ppm","5","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/30/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"12/31/2022","AQS","490354002","1","0.3","ppm","3","Near Road","24","100.0000","42101","Carbon monoxide","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.6629611","-111.9018514"
"01/01/2022","AQS","490494001","2","0.3","ppm","3","Lindon","19","79.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/02/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/03/2022","AQS","490494001","2","0.7","ppm","8","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/04/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/05/2022","AQS","490494001","2","0.7","ppm","8","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/06/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/07/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/08/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/09/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/10/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/11/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/12/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/13/2022","AQS","490494001","2","0.8","ppm","9","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/14/2022","AQS","490494001","2","0.8","ppm","9","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/15/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/16/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/17/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/18/2022","AQS","490494001","2","0.8","ppm","9","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/19/2022","AQS","490494001","2","0.8","ppm","9","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/20/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/21/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/22/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/23/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/24/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/25/2022","AQS","490494001","2","0.6","ppm","7","Lindon","16","67.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/26/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/27/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/28/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/29/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/30/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"01/31/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/01/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/02/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/03/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/04/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/05/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/06/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/07/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/08/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/09/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/10/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/11/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/12/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/13/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/14/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/15/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/16/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/17/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/18/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/19/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/20/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/21/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/22/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/23/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/24/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/25/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/26/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/27/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"02/28/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/01/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/02/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/03/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/04/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/05/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/06/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/07/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/08/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/09/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/10/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/11/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/12/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/13/2022","AQS","490494001","2","0.6","ppm","7","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/14/2022","AQS","490494001","2","0.5","ppm","6","Lindon","16","67.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/15/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/16/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/17/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/18/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/19/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/20/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/21/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/22/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/23/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/24/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/25/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/26/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/27/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/28/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/29/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/30/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"03/31/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/01/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/02/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/03/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/04/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/05/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/06/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/07/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/08/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/09/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/10/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/11/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/12/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/13/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/14/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/15/2022","AQS","490494001","2","0.4","ppm","5","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/16/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/17/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/18/2022","AQS","490494001","2","0.5","ppm","6","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/19/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/20/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/21/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/22/2022","AQS","490494001","2","0.1","ppm","1","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/23/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/24/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/25/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/26/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/27/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/28/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/29/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"04/30/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/01/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/02/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/03/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/04/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/05/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/06/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/07/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/08/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/09/2022","AQS","490494001","2","0.2","ppm","2","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/10/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
"05/11/2022","AQS","490494001","2","0.3","ppm","3","Lindon","24","100.0000","42101","Carbon monoxide","39340","Provo-Orem, UT","49","Utah","049","Utah","40.341389","-111.713611"
